,goals_per_match,assists_per_match,yellowCards,redCards
0,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
1,-0.36022899615392157,1.4011401137711392,2.719138002304752,-0.061138749485678094
2,0.700638791118981,-0.296512571611293,3.6737676386796316,-0.061138749485678094
3,1.496289631573658,2.6743796278079635,-0.49932762890198484,-0.061138749485678094
4,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
5,0.700638791118981,1.4011401137711392,-0.49932762890198484,-0.061138749485678094
6,1.1249859060281422,2.0802011879241125,-0.49932762890198484,-0.061138749485678094
7,-0.36022899615392157,-0.296512571611293,1.0008046568299689,-0.061138749485678094
8,-0.36022899615392157,-0.296512571611293,1.8736088958012873,-0.061138749485678094
9,0.700638791118981,1.4011401137711392,-0.49932762890198484,-0.061138749485678094
10,-0.36022899615392157,3.664677027614382,-0.49932762890198484,-0.061138749485678094
11,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
12,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
13,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
14,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
15,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
16,-0.36022899615392157,2.6743796278079635,2.5827623399654835,-0.061138749485678094
17,1.496289631573658,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
18,1.496289631573658,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
19,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
20,0.700638791118981,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
21,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
22,1.496289631573658,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
23,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
24,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
25,7.065845514756397,-0.296512571611293,4.301095685440267,-0.061138749485678094
26,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
27,-0.36022899615392157,-0.296512571611293,0.5916776698121634,-0.061138749485678094
28,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
29,-0.36022899615392157,-0.296512571611293,-0.03565037694847183,-0.061138749485678094
30,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
31,-0.36022899615392157,2.6743796278079635,-0.49932762890198484,-0.061138749485678094
32,-0.36022899615392157,-0.296512571611293,2.0099845581405558,-0.061138749485678094
33,1.496289631573658,-0.296512571611293,2.0645348230762632,-0.061138749485678094
34,-0.36022899615392157,-0.296512571611293,2.0099845581405558,-0.061138749485678094
35,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
36,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
37,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
38,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
39,-0.36022899615392157,-0.296512571611293,0.6735030672157245,-0.061138749485678094
40,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
41,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
42,1.496289631573658,-0.296512571611293,1.2190057165727985,-0.061138749485678094
43,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
44,0.700638791118981,-0.296512571611293,0.31892634513362633,-0.061138749485678094
45,-0.36022899615392157,-0.296512571611293,-0.22657630422344777,-0.061138749485678094
46,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
47,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
48,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
49,1.496289631573658,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
50,3.883242152937689,3.0987927991535713,1.8736088958012873,-0.061138749485678094
51,1.496289631573658,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
52,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
53,-0.36022899615392157,-0.296512571611293,2.2281856178833856,-0.061138749485678094
54,2.6102008082102057,4.456914947459518,1.7099581009941653,-0.061138749485678094
55,1.496289631573658,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
56,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
57,5.209326887028817,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
58,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
59,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
60,-0.36022899615392157,2.6743796278079635,-0.49932762890198484,-0.061138749485678094
61,5.580630612574334,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
62,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
63,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
64,-0.36022899615392157,-0.296512571611293,1.9281591607369948,-0.061138749485678094
65,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
66,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
67,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
68,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
69,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
70,-0.36022899615392157,-0.296512571611293,1.1099051867013838,-0.061138749485678094
71,-0.36022899615392157,-0.296512571611293,1.982709425672702,-0.061138749485678094
72,3.883242152937689,1.4011401137711392,-0.49932762890198484,-0.061138749485678094
73,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
74,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
75,0.700638791118981,1.4011401137711392,1.3826565113799207,-0.061138749485678094
76,0.700638791118981,-0.296512571611293,1.8463337633334336,-0.061138749485678094
77,-0.36022899615392157,1.4011401137711392,-0.49932762890198484,-0.061138749485678094
78,1.496289631573658,2.6743796278079635,-0.49932762890198484,-0.061138749485678094
79,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
80,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
81,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
82,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
83,-0.36022899615392157,-0.296512571611293,1.0280797892978226,-0.061138749485678094
84,2.6102008082102057,2.0802011879241125,-0.49932762890198484,-0.061138749485678094
85,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
86,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
87,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
88,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
89,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
90,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
91,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
92,0.700638791118981,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
93,-0.36022899615392157,-0.296512571611293,1.8736088958012873,-0.061138749485678094
94,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
95,1.7615065783918835,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
96,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
97,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
98,2.115129174149518,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
99,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
100,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
101,3.3528082593012374,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
102,4.590487344452957,-0.296512571611293,-0.22657630422344777,-0.061138749485678094
103,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
104,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
105,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
106,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
107,-0.36022899615392157,-0.296512571611293,5.392100984154415,-0.061138749485678094
108,2.115129174149518,3.664677027614382,-0.49932762890198484,-0.061138749485678094
109,0.700638791118981,1.4011401137711392,3.946518963358169,-0.061138749485678094
110,6.004977727483494,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
111,0.700638791118981,1.4011401137711392,-0.49932762890198484,-0.061138749485678094
112,1.7615065783918835,-0.296512571611293,0.9189792594264078,-0.061138749485678094
113,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
114,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
115,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
116,-0.36022899615392157,1.4011401137711392,-0.49932762890198484,-0.061138749485678094
117,-0.36022899615392157,-0.296512571611293,1.4099316438477745,-0.061138749485678094
118,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
119,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
120,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
121,-0.36022899615392157,-0.296512571611293,2.0099845581405558,-0.061138749485678094
122,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
123,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
124,0.700638791118981,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
125,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
126,-0.36022899615392157,-0.296512571611293,1.4372067763156282,17.10093478055918
127,2.115129174149518,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
128,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
129,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
130,-0.36022899615392157,-0.296512571611293,1.7645083659298726,-0.061138749485678094
131,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
132,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
133,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
134,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
135,-0.36022899615392157,-0.296512571611293,2.0645348230762632,-0.061138749485678094
136,1.1249859060281422,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
137,-0.36022899615392157,-0.296512571611293,1.791783498397726,-0.061138749485678094
138,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
139,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
140,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
141,2.8223743656647864,1.4011401137711392,-0.49932762890198484,-0.061138749485678094
142,1.496289631573658,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
143,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
144,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
145,3.3528082593012374,2.6743796278079635,1.3553813789120672,-0.061138749485678094
146,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
147,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
148,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
149,2.115129174149518,3.664677027614382,0.1280004178586504,-0.061138749485678094
150,4.590487344452957,-0.296512571611293,1.273555981508506,-0.061138749485678094
151,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
152,-0.36022899615392157,-0.296512571611293,2.0645348230762632,-0.061138749485678094
153,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
154,2.8223743656647864,-0.296512571611293,2.3918364126905076,-0.061138749485678094
155,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
156,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
157,-0.36022899615392157,-0.296512571611293,-0.14475090681988664,-0.061138749485678094
158,2.115129174149518,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
159,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
160,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
161,-0.36022899615392157,2.6743796278079635,-0.49932762890198484,-0.061138749485678094
162,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
163,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
164,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
165,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
166,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
167,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
168,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
169,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
170,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
171,1.1249859060281422,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
172,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
173,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
174,-0.36022899615392157,-0.296512571611293,0.37347661006933375,-0.061138749485678094
175,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
176,1.1249859060281422,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
177,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
178,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
179,-0.36022899615392157,-0.296512571611293,1.3281062464442135,-0.061138749485678094
180,-0.36022899615392157,2.6743796278079635,-0.49932762890198484,-0.061138749485678094
181,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
182,-0.36022899615392157,-0.296512571611293,0.5916776698121634,-0.061138749485678094
183,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
184,1.496289631573658,2.6743796278079635,2.719138002304752,-0.061138749485678094
185,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
186,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
187,-0.36022899615392157,-0.296512571611293,0.9189792594264078,-0.061138749485678094
188,-0.36022899615392157,-0.296512571611293,3.019164459451143,-0.061138749485678094
189,-0.36022899615392157,-0.296512571611293,0.37347661006933375,-0.061138749485678094
190,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
191,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
192,1.496289631573658,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
193,5.209326887028817,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
194,2.6102008082102057,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
195,-0.36022899615392157,-0.296512571611293,1.1099051867013838,-0.061138749485678094
196,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
197,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
198,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
199,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
200,-0.36022899615392157,-0.296512571611293,0.45530200747289484,-0.061138749485678094
201,0.700638791118981,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
202,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
203,-0.36022899615392157,-0.296512571611293,1.900884028269141,-0.061138749485678094
204,2.115129174149518,-0.296512571611293,-0.17202603928774035,-0.061138749485678094
205,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
206,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
207,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
208,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
209,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
210,-0.36022899615392157,-0.296512571611293,1.464481908783482,-0.061138749485678094
211,2.8223743656647864,3.0987927991535713,1.2190057165727985,-0.061138749485678094
212,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
213,2.115129174149518,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
214,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
215,4.590487344452957,7.6258666268400574,-0.49932762890198484,-0.061138749485678094
216,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
217,-0.36022899615392157,3.664677027614382,-0.49932762890198484,-0.061138749485678094
218,2.115129174149518,3.664677027614382,2.5009369425619226,-0.061138749485678094
219,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
220,-0.36022899615392157,3.0987927991535713,2.0372596906084097,-0.061138749485678094
221,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
222,-0.36022899615392157,3.664677027614382,0.29165121266577265,-0.061138749485678094
223,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
224,-0.36022899615392157,-0.296512571611293,0.8371538620228467,-0.061138749485678094
225,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
226,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
227,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
228,-0.36022899615392157,-0.296512571611293,0.9735295243621153,0.566741989418402
229,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
230,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
231,-0.36022899615392157,-0.296512571611293,1.982709425672702,-0.061138749485678094
232,-0.36022899615392157,-0.296512571611293,1.4372067763156282,-0.061138749485678094
233,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
234,-0.36022899615392157,-0.296512571611293,1.9554342932048485,-0.061138749485678094
235,-0.36022899615392157,2.6743796278079635,0.4007517425371874,-0.061138749485678094
236,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
237,2.115129174149518,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
238,-0.36022899615392157,-0.296512571611293,0.2371009477300652,-0.061138749485678094
239,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
240,1.496289631573658,-0.296512571611293,1.2462808490406523,-0.061138749485678094
241,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
242,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
243,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
244,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
245,-0.36022899615392157,-0.296512571611293,-0.49932762890198484,-0.061138749485678094
